,Produto Intermediário,Produto Intermediário,Produto de Luxo,Produto Econômico,Produto Inovador,Produto de Luxo,Produto Inovador,Produto Premium,Produto Inovador,Produto Premium,Produto Premium,Produto Premium,Produto Inovador,Produto de Luxo,Produto Premium,Produto Premium,Produto Intermediário,Produto Intermediário,Produto de Luxo,Produto de Luxo,Produto Inovador,Produto Econômico,Produto Inovador,Produto Econômico,Produto de Luxo,Produto Intermediário,Produto Econômico,Produto Premium,Produto Inovador,Produto Econômico,Produto Inovador,Produto Intermediário,Produto Inovador,Produto de Luxo,Produto de Luxo,Produto Intermediário,Produto Premium,Produto de Luxo,Produto de Luxo,Produto Inovador,Produto de Luxo,Produto Premium,Produto Intermediário,Produto de Luxo,Produto Premium,Produto Intermediário,Produto Inovador,Produto Inovador,Produto Intermediário,Produto Econômico,Produto Inovador,Produto Premium,Produto Inovador,Produto Intermediário,Produto Intermediário,Produto Premium,Produto Intermediário,Produto Premium,Produto Premium,Produto Intermediário,Produto Intermediário,Produto Inovador,Produto Inovador,Produto Econômico,Produto Intermediário,Produto Intermediário,Produto Econômico,Produto Econômico,Produto Intermediário,Produto Premium,Produto Econômico,Produto Premium,Produto Econômico,Produto Econômico,Produto Premium,Produto Premium,Produto Premium,Produto Inovador,Produto Econômico,Produto Premium,Produto Econômico,Produto Premium,Produto Premium,Produto Inovador,Produto de Luxo,Produto Intermediário,Produto Premium,Produto Intermediário,Produto de Luxo,Produto de Luxo,Produto Econômico,Produto Econômico,Produto Premium,Produto Inovador,Produto de Luxo,Produto Intermediário,Produto de Luxo,Produto Premium,Produto Econômico,Produto Inovador
Produto Premium,2.449489742783178,3.4641016151377544,3.4641016151377544,4.123105625617661,3.0,3.1622776601683795,4.242640687119285,3.605551275463989,3.605551275463989,3.0,4.58257569495584,4.58257569495584,5.385164807134504,5.744562646538029,1.0,3.7416573867739413,2.0,2.0,3.1622776601683795,4.898979485566356,3.4641016151377544,4.58257569495584,3.7416573867739413,5.830951894845301,1.4142135623730951,3.605551275463989,1.4142135623730951,5.385164807134504,4.242640687119285,5.477225575051661,3.3166247903554,1.7320508075688772,5.385164807134504,3.7416573867739413,2.0,3.0,4.123105625617661,4.898979485566356,3.0,4.898979485566356,2.23606797749979,4.47213595499958,3.0,1.4142135623730951,3.0,4.58257569495584,5.916079783099616,4.242640687119285,4.123105625617661,2.8284271247461903,1.7320508075688772,2.449489742783178,4.0,5.744562646538029,3.0,4.123105625617661,4.358898943540674,3.0,3.0,4.242640687119285,6.164414002968976,3.7416573867739413,6.164414002968976,3.605551275463989,6.164414002968976,4.58257569495584,5.744562646538029,3.7416573867739413,4.123105625617661,2.23606797749979,2.449489742783178,1.4142135623730951,4.123105625617661,4.58257569495584,2.8284271247461903,4.58257569495584,0.0,3.7416573867739413,2.23606797749979,4.58257569495584,5.385164807134504,5.385164807134504,3.1622776601683795,6.164414002968976,3.605551275463989,2.449489742783178,3.0,2.449489742783178,4.898979485566356,2.449489742783178,2.449489742783178,2.23606797749979,1.0,5.0990195135927845,6.4031242374328485,5.0,4.123105625617661,5.477225575051661,1.7320508075688772,6.0
Produto Inovador,2.0,4.242640687119285,6.48074069840786,6.082762530298219,6.4031242374328485,6.324555320336759,1.4142135623730951,3.605551275463989,5.385164807134504,6.4031242374328485,1.7320508075688772,6.4031242374328485,6.4031242374328485,7.54983443527075,4.358898943540674,6.782329983125268,3.1622776601683795,3.1622776601683795,3.1622776601683795,3.1622776601683795,5.0990195135927845,1.7320508075688772,0.0,4.47213595499958,3.1622776601683795,2.23606797749979,5.0990195135927845,6.4031242374328485,2.8284271247461903,7.0710678118654755,3.0,4.123105625617661,7.810249675906654,2.8284271247461903,5.477225575051661,5.196152422706632,5.196152422706632,4.242640687119285,4.123105625617661,7.0710678118654755,5.744562646538029,4.242640687119285,3.3166247903554,4.242640687119285,2.23606797749979,1.7320508075688772,4.123105625617661,5.830951894845301,4.123105625617661,4.242640687119285,4.123105625617661,5.0990195135927845,4.69041575982343,3.3166247903554,5.744562646538029,5.385164807134504,6.4031242374328485,5.196152422706632,3.3166247903554,6.6332495807108,8.246211251235321,6.782329983125268,4.0,3.0,8.246211251235321,3.3166247903554,6.4031242374328485,7.211102550927978,4.123105625617661,4.58257569495584,2.0,3.1622776601683795,5.385164807134504,1.0,2.449489742783178,6.557438524302,3.7416573867739413,0.0,1.7320508075688772,6.557438524302,6.708203932499369,5.0,4.69041575982343,7.211102550927978,1.0,4.47213595499958,1.7320508075688772,5.656854249492381,3.1622776601683795,5.830951894845301,1.4142135623730951,3.0,4.58257569495584,2.449489742783178,4.58257569495584,5.385164807134504,2.23606797749979,7.0710678118654755,2.23606797749979,5.0990195135927845
Produto Econômico,1.7320508075688772,3.605551275463989,5.385164807134504,5.477225575051661,5.0990195135927845,5.196152422706632,2.23606797749979,3.7416573867739413,4.69041575982343,5.0990195135927845,2.8284271247461903,5.830951894845301,6.164414002968976,7.0710678118654755,2.8284271247461903,5.744562646538029,2.23606797749979,2.23606797749979,2.23606797749979,4.123105625617661,4.58257569495584,2.8284271247461903,1.7320508075688772,5.196152422706632,2.23606797749979,2.449489742783178,3.605551275463989,6.164414002968976,3.3166247903554,6.708203932499369,3.1622776601683795,3.1622776601683795,7.0710678118654755,3.3166247903554,4.123105625617661,4.47213595499958,4.898979485566356,4.123105625617661,3.7416573867739413,6.4031242374328485,4.242640687119285,3.605551275463989,2.8284271247461903,3.0,2.449489742783178,2.8284271247461903,5.0990195135927845,5.385164807134504,4.242640687119285,3.0,3.1622776601683795,4.123105625617661,4.58257569495584,4.47213595499958,4.69041575982343,5.0990195135927845,5.830951894845301,4.47213595499958,2.8284271247461903,5.916079783099616,7.681145747868608,5.744562646538029,5.196152422706632,3.1622776601683795,7.681145747868608,3.4641016151377544,6.48074069840786,5.916079783099616,3.7416573867739413,3.7416573867739413,1.7320508075688772,2.23606797749979,5.0990195135927845,2.449489742783178,2.23606797749979,6.0,2.23606797749979,1.7320508075688772,0.0,6.0,6.48074069840786,5.477225575051661,4.123105625617661,7.14142842854285,1.4142135623730951,3.3166247903554,2.0,4.358898943540674,4.123105625617661,4.58257569495584,1.0,2.449489742783178,3.1622776601683795,3.605551275463989,5.477225575051661,5.477225575051661,3.1622776601683795,6.708203932499369,1.4142135623730951,5.385164807134504
Produto Premium,5.196152422706632,4.58257569495584,2.23606797749979,3.7416573867739413,3.1622776601683795,3.3166247903554,7.0,3.7416573867739413,2.449489742783178,4.242640687119285,6.6332495807108,1.4142135623730951,2.449489742783178,1.4142135623730951,4.47213595499958,2.23606797749979,5.385164807134504,5.385164807134504,6.4031242374328485,5.0,3.605551275463989,6.6332495807108,6.557438524302,5.196152422706632,4.123105625617661,5.477225575051661,4.123105625617661,2.449489742783178,5.196152422706632,1.0,3.7416573867739413,3.7416573867739413,1.4142135623730951,4.358898943540674,4.123105625617661,2.8284271247461903,2.0,6.4031242374328485,3.7416573867739413,1.0,4.242640687119285,7.280109889280518,4.47213595499958,3.605551275463989,4.69041575982343,6.6332495807108,5.477225575051661,1.0,3.1622776601683795,5.744562646538029,3.7416573867739413,2.23606797749979,2.23606797749979,6.324555320336759,2.449489742783178,1.4142135623730951,2.449489742783178,2.8284271247461903,4.47213595499958,1.7320508075688772,1.7320508075688772,2.23606797749979,5.916079783099616,4.242640687119285,1.7320508075688772,6.324555320336759,3.1622776601683795,3.3166247903554,5.477225575051661,2.449489742783178,5.196152422706632,4.123105625617661,1.4142135623730951,7.3484692283495345,4.58257569495584,0.0,4.58257569495584,6.557438524302,6.0,0.0,1.4142135623730951,3.7416573867739413,2.23606797749979,3.3166247903554,7.0710678118654755,4.358898943540674,4.898979485566356,3.3166247903554,5.0,3.0,5.385164807134504,4.69041575982343,4.242640687119285,6.4031242374328485,6.164414002968976,2.449489742783178,5.0990195135927845,1.0,4.69041575982343,6.082762530298219
Produto Econômico,5.385164807134504,5.385164807134504,3.605551275463989,3.7416573867739413,4.47213595499958,4.123105625617661,7.280109889280518,3.4641016151377544,3.4641016151377544,5.0990195135927845,6.782329983125268,2.449489742783178,2.8284271247461903,2.0,5.477225575051661,3.3166247903554,5.744562646538029,5.744562646538029,7.14142842854285,4.58257569495584,3.605551275463989,6.782329983125268,6.708203932499369,5.0,4.58257569495584,5.830951894845301,5.196152422706632,2.8284271247461903,5.385164807134504,1.0,3.7416573867739413,4.242640687119285,2.449489742783178,4.123105625617661,5.0,3.1622776601683795,2.449489742783178,7.0,3.7416573867739413,2.23606797749979,5.477225575051661,8.06225774829855,5.0990195135927845,4.58257569495584,4.69041575982343,6.782329983125268,5.0990195135927845,1.7320508075688772,3.1622776601683795,6.708203932499369,4.242640687119285,3.3166247903554,2.23606797749979,6.164414002968976,3.7416573867739413,1.4142135623730951,2.449489742783178,3.1622776601683795,5.0990195135927845,2.23606797749979,2.23606797749979,3.3166247903554,5.385164807134504,4.47213595499958,2.23606797749979,6.782329983125268,2.0,4.58257569495584,6.164414002968976,3.1622776601683795,5.385164807134504,4.58257569495584,1.4142135623730951,7.483314773547883,5.0,1.4142135623730951,5.385164807134504,6.708203932499369,6.48074069840786,1.4142135623730951,0.0,2.8284271247461903,3.0,2.23606797749979,7.3484692283495345,5.385164807134504,5.0990195135927845,4.58257569495584,4.58257569495584,4.123105625617661,5.744562646538029,4.898979485566356,5.0990195135927845,6.4031242374328485,6.0,2.0,4.898979485566356,1.0,5.0990195135927845,6.4031242374328485
Produto Premium,4.123105625617661,5.385164807134504,5.385164807134504,4.242640687119285,6.0,5.385164807134504,5.744562646538029,2.0,4.47213595499958,6.164414002968976,5.0990195135927845,4.242640687119285,4.0,4.47213595499958,5.830951894845301,5.196152422706632,5.0,5.0,6.557438524302,2.23606797749979,3.605551275463989,5.0990195135927845,5.0,3.605551275463989,4.123105625617661,4.69041575982343,5.916079783099616,4.0,4.123105625617661,3.605551275463989,2.449489742783178,4.242640687119285,5.0990195135927845,2.23606797749979,5.744562646538029,3.7416573867739413,3.1622776601683795,6.4031242374328485,3.1622776601683795,4.58257569495584,6.48074069840786,7.54983443527075,4.69041575982343,5.0,3.1622776601683795,5.0990195135927845,3.1622776601683795,3.3166247903554,2.449489742783178,6.708203932499369,4.242640687119285,4.358898943540674,2.23606797749979,4.242640687119285,5.0990195135927845,2.449489742783178,3.7416573867739413,3.7416573867739413,4.69041575982343,4.123105625617661,5.0,5.196152422706632,3.0,3.4641016151377544,5.0,5.830951894845301,2.0,6.4031242374328485,5.830951894845301,3.7416573867739413,4.123105625617661,4.123105625617661,2.449489742783178,5.656854249492381,4.123105625617661,3.7416573867739413,5.385164807134504,5.0,5.477225575051661,3.7416573867739413,2.8284271247461903,0.0,3.605551275463989,3.0,5.830951894845301,5.744562646538029,3.7416573867739413,5.744562646538029,2.23606797749979,5.385164807134504,4.58257569495584,4.0,5.477225575051661,4.58257569495584,4.47213595499958,2.0,2.8284271247461903,3.605551275463989,4.242640687119285,5.744562646538029
Produto Premium,3.7416573867739413,2.449489742783178,2.449489742783178,4.358898943540674,3.0,3.7416573867739413,4.898979485566356,3.0,1.0,4.358898943540674,4.58257569495584,1.7320508075688772,2.23606797749979,3.0,3.0,3.1622776601683795,4.242640687119285,4.242640687119285,4.242640687119285,3.7416573867739413,3.7416573867739413,4.58257569495584,4.69041575982343,3.7416573867739413,2.8284271247461903,3.3166247903554,3.1622776601683795,2.23606797749979,3.1622776601683795,2.8284271247461903,2.23606797749979,3.0,3.3166247903554,3.1622776601683795,3.7416573867739413,3.0,1.0,4.242640687119285,3.3166247903554,2.449489742783178,3.3166247903554,5.0990195135927845,2.23606797749979,2.0,3.3166247903554,4.58257569495584,4.123105625617661,1.4142135623730951,1.7320508075688772,3.7416573867739413,3.0,1.4142135623730951,1.4142135623730951,4.58257569495584,1.7320508075688772,1.7320508075688772,3.605551275463989,3.0,2.23606797749979,3.1622776601683795,3.7416573867739413,3.1622776601683795,4.69041575982343,2.23606797749979,3.7416573867739413,4.123105625617661,4.123105625617661,3.7416573867739413,3.3166247903554,1.7320508075688772,3.7416573867739413,2.8284271247461903,1.7320508075688772,5.385164807134504,2.449489742783178,2.23606797749979,3.1622776601683795,4.69041575982343,4.123105625617661,2.23606797749979,3.0,3.605551275463989,0.0,4.69041575982343,5.196152422706632,2.449489742783178,3.0,2.449489742783178,3.7416573867739413,2.8284271247461903,3.4641016151377544,3.605551275463989,3.3166247903554,4.47213595499958,4.58257569495584,2.23606797749979,3.605551275463989,2.8284271247461903,3.0,4.242640687119285
Produto Inovador,5.656854249492381,7.0710678118654755,5.0990195135927845,3.0,5.744562646538029,4.47213595499958,8.12403840463596,3.605551275463989,5.385164807134504,5.385164807134504,7.681145747868608,4.58257569495584,5.0,4.123105625617661,6.557438524302,4.242640687119285,5.830951894845301,5.830951894845301,8.366600265340756,5.0990195135927845,3.1622776601683795,7.681145747868608,7.211102550927978,6.324555320336759,5.0990195135927845,7.0,6.164414002968976,5.0,6.6332495807108,3.1622776601683795,4.58257569495584,4.58257569495584,4.123105625617661,4.47213595499958,5.477225575051661,3.3166247903554,4.358898943540674,8.602325267042627,3.605551275463989,4.242640687119285,6.708203932499369,9.486832980505138,6.557438524302,5.830951894845301,5.0,7.681145747868608,6.082762530298219,3.7416573867739413,4.58257569495584,8.12403840463596,4.58257569495584,4.69041575982343,3.7416573867739413,7.14142842854285,5.385164807134504,3.0,2.23606797749979,3.3166247903554,6.557438524302,2.8284271247461903,4.0,4.242640687119285,6.0,5.744562646538029,4.0,8.18535277187245,1.0,5.656854249492381,7.810249675906654,4.123105625617661,5.656854249492381,5.0990195135927845,3.0,8.06225774829855,6.164414002968976,3.3166247903554,6.164414002968976,7.211102550927978,7.14142842854285,3.3166247903554,2.23606797749979,3.0,4.69041575982343,0.0,7.810249675906654,6.928203230275509,5.916079783099616,6.0,5.0990195135927845,5.0990195135927845,6.48074069840786,5.0,5.744562646538029,7.3484692283495345,7.280109889280518,3.605551275463989,5.385164807134504,3.1622776601683795,5.744562646538029,8.12403840463596
Produto de Luxo,2.23606797749979,4.58257569495584,6.708203932499369,6.324555320336759,6.48074069840786,6.4031242374328485,1.7320508075688772,4.242640687119285,5.830951894845301,6.324555320336759,2.449489742783178,6.928203230275509,7.0710678118654755,8.12403840463596,4.242640687119285,7.0,3.0,3.0,3.0,4.123105625617661,5.385164807134504,2.449489742783178,1.0,5.385164807134504,3.3166247903554,2.8284271247461903,5.0,7.0710678118654755,3.605551275463989,7.681145747868608,3.7416573867739413,4.242640687119285,8.246211251235321,3.605551275463989,5.385164807134504,5.477225575051661,5.830951894845301,4.58257569495584,4.47213595499958,7.54983443527075,5.656854249492381,4.123105625617661,3.7416573867739413,4.358898943540674,2.8284271247461903,2.449489742783178,5.0990195135927845,6.4031242374328485,4.898979485566356,4.123105625617661,4.242640687119285,5.385164807134504,5.385164807134504,4.242640687119285,6.0,6.0,6.782329983125268,5.477225575051661,3.7416573867739413,7.0,8.774964387392123,7.0,5.0,3.7416573867739413,8.774964387392123,3.7416573867739413,7.0710678118654755,7.280109889280518,4.47213595499958,4.898979485566356,2.23606797749979,3.3166247903554,6.0,1.4142135623730951,3.0,7.0710678118654755,3.605551275463989,1.0,1.4142135623730951,7.0710678118654755,7.3484692283495345,5.830951894845301,5.196152422706632,7.810249675906654,0.0,4.58257569495584,2.449489742783178,5.744562646538029,4.123105625617661,5.916079783099616,1.7320508075688772,3.1622776601683795,4.47213595499958,3.3166247903554,5.477225575051661,6.164414002968976,3.1622776601683795,7.681145747868608,2.449489742783178,5.744562646538029
Produto Intermediário,4.0,1.4142135623730951,3.1622776601683795,5.744562646538029,3.0,4.47213595499958,4.242640687119285,4.58257569495584,2.23606797749979,4.58257569495584,4.358898943540674,3.605551275463989,4.123105625617661,5.0,1.7320508075688772,4.242640687119285,4.242640687119285,4.242640687119285,2.449489742783178,5.0990195135927845,5.0990195135927845,4.358898943540674,4.47213595499958,4.898979485566356,3.1622776601683795,3.0,2.449489742783178,4.123105625617661,3.4641016151377544,5.0990195135927845,3.605551275463989,3.605551275463989,5.0,4.47213595499958,3.7416573867739413,4.358898943540674,3.3166247903554,3.1622776601683795,4.58257569495584,4.242640687119285,2.23606797749979,3.1622776601683795,1.7320508075688772,1.4142135623730951,4.123105625617661,4.358898943540674,5.385164807134504,3.7416573867739413,3.605551275463989,1.4142135623730951,3.605551275463989,2.449489742783178,3.7416573867739413,5.196152422706632,2.23606797749979,4.123105625617661,5.385164807134504,4.358898943540674,1.7320508075688772,4.898979485566356,5.656854249492381,4.242640687119285,6.0,3.0,5.656854249492381,3.3166247903554,6.4031242374328485,4.0,2.23606797749979,3.0,4.0,3.1622776601683795,4.123105625617661,5.0,2.449489742783178,4.358898943540674,2.449489742783178,4.47213595499958,3.3166247903554,4.358898943540674,5.385164807134504,5.744562646538029,2.449489742783178,6.928203230275509,4.58257569495584,0.0,3.3166247903554,2.0,5.0990195135927845,3.1622776601683795,3.1622776601683795,4.123105625617661,3.0,4.69041575982343,5.385164807134504,4.58257569495584,4.58257569495584,5.0990195135927845,3.0,4.242640687119285
Produto Premium,1.7320508075688772,3.0,5.0,5.0990195135927845,5.0990195135927845,5.196152422706632,2.23606797749979,2.449489742783178,3.7416573867739413,5.477225575051661,2.0,4.69041575982343,4.69041575982343,5.830951894845301,3.4641016151377544,5.385164807134504,3.0,3.0,3.0,2.23606797749979,4.123105625617661,2.0,1.7320508075688772,3.3166247903554,2.23606797749979,1.4142135623730951,4.123105625617661,4.69041575982343,1.7320508075688772,5.385164807134504,1.4142135623730951,3.1622776601683795,6.164414002968976,1.7320508075688772,4.58257569495584,4.0,3.4641016151377544,3.605551275463989,3.1622776601683795,5.385164807134504,4.69041575982343,4.123105625617661,2.0,3.0,1.4142135623730951,2.0,3.1622776601683795,4.123105625617661,2.449489742783178,3.605551275463989,3.1622776601683795,3.605551275463989,3.0,2.8284271247461903,4.242640687119285,3.7416573867739413,5.0990195135927845,4.0,2.0,5.196152422706632,6.557438524302,5.385164807134504,3.3166247903554,1.4142135623730951,6.557438524302,2.8284271247461903,5.0990195135927845,5.916079783099616,3.1622776601683795,3.1622776601683795,1.7320508075688772,2.23606797749979,3.7416573867739413,2.449489742783178,1.0,4.898979485566356,3.0,1.7320508075688772,2.0,4.898979485566356,5.0990195135927845,3.7416573867739413,3.0,5.916079783099616,2.449489742783178,3.3166247903554,0.0,4.358898943540674,2.23606797749979,4.58257569495584,1.0,2.449489742783178,3.7416573867739413,2.23606797749979,3.7416573867739413,3.7416573867739413,1.4142135623730951,5.385164807134504,1.4142135623730951,4.123105625617661
Produto Intermediário,4.47213595499958,3.1622776601683795,1.4142135623730951,4.58257569495584,1.0,2.8284271247461903,5.830951894845301,4.58257569495584,2.23606797749979,3.0,5.916079783099616,3.0,4.123105625617661,4.123105625617661,1.7320508075688772,2.449489742783178,4.242640687119285,4.242640687119285,4.242640687119285,5.830951894845301,4.242640687119285,5.916079783099616,5.656854249492381,6.0,3.1622776601683795,4.58257569495584,1.4142135623730951,4.123105625617661,4.898979485566356,4.242640687119285,4.123105625617661,3.0,3.605551275463989,4.898979485566356,2.449489742783178,3.3166247903554,3.3166247903554,5.0990195135927845,4.123105625617661,3.1622776601683795,1.0,5.0990195135927845,3.3166247903554,1.4142135623730951,4.58257569495584,5.916079783099616,6.4031242374328485,3.1622776601683795,4.123105625617661,3.1622776601683795,3.0,1.4142135623730951,3.7416573867739413,6.557438524302,1.0,3.605551275463989,4.123105625617661,3.3166247903554,3.3166247903554,3.4641016151377544,4.47213595499958,2.449489742783178,6.928203230275509,4.123105625617661,4.47213595499958,5.196152422706632,5.744562646538029,2.0,4.123105625617661,2.23606797749979,4.47213595499958,3.1622776601683795,3.605551275463989,6.4031242374328485,3.7416573867739413,3.3166247903554,2.449489742783178,5.656854249492381,4.358898943540674,3.3166247903554,4.58257569495584,5.744562646538029,2.449489742783178,6.0,5.744562646538029,2.0,4.358898943540674,0.0,5.830951894845301,1.4142135623730951,4.242640687119285,4.123105625617661,2.23606797749979,6.164414002968976,6.708203932499369,4.58257569495584,5.385164807134504,4.242640687119285,3.605551275463989,5.830951894845301
Produto de Luxo,3.1622776601683795,4.47213595499958,6.0,5.385164807134504,6.4031242374328485,6.164414002968976,3.7416573867739413,2.23606797749979,4.58257569495584,6.708203932499369,3.0,5.0,4.58257569495584,5.744562646538029,5.385164807134504,6.164414002968976,4.47213595499958,4.47213595499958,5.0990195135927845,0.0,4.47213595499958,3.0,3.1622776601683795,2.449489742783178,3.7416573867739413,3.0,5.830951894845301,4.58257569495584,2.449489742783178,5.0990195135927845,1.7320508075688772,4.358898943540674,6.4031242374328485,1.4142135623730951,6.0,4.58257569495584,3.605551275463989,4.898979485566356,3.605551275463989,5.656854249492381,6.4031242374328485,6.0,3.605551275463989,4.69041575982343,2.23606797749979,3.0,1.7320508075688772,4.242640687119285,2.23606797749979,5.656854249492381,4.358898943540674,4.69041575982343,2.8284271247461903,2.23606797749979,5.385164807134504,3.605551275463989,5.196152422706632,4.58257569495584,3.605551275463989,5.477225575051661,6.48074069840786,6.164414002968976,1.4142135623730951,2.23606797749979,6.48074069840786,4.123105625617661,4.123105625617661,7.0710678118654755,4.58257569495584,4.123105625617661,3.1622776601683795,3.7416573867739413,3.605551275463989,3.605551275463989,2.8284271247461903,5.0,4.898979485566356,3.1622776601683795,4.123105625617661,5.0,4.58257569495584,2.23606797749979,3.7416573867739413,5.0990195135927845,4.123105625617661,5.0990195135927845,2.23606797749979,5.830951894845301,0.0,5.830951894845301,3.1622776601683795,3.605551275463989,5.385164807134504,2.449489742783178,3.0,3.0,1.0,5.0990195135927845,3.3166247903554,4.47213595499958
Produto de Luxo,4.242640687119285,4.242640687119285,1.4142135623730951,3.3166247903554,1.0,1.4142135623730951,6.324555320336759,4.123105625617661,3.0,1.7320508075688772,6.4031242374328485,3.3166247903554,4.58257569495584,4.123105625617661,2.23606797749979,1.4142135623730951,3.7416573867739413,3.7416573867739413,5.0990195135927845,5.830951894845301,3.1622776601683795,6.4031242374328485,5.830951894845301,6.48074069840786,2.8284271247461903,5.196152422706632,1.4142135623730951,4.58257569495584,5.477225575051661,4.0,4.123105625617661,2.23606797749979,3.3166247903554,4.69041575982343,1.4142135623730951,2.23606797749979,3.605551275463989,6.164414002968976,3.3166247903554,3.1622776601683795,1.7320508075688772,6.164414002968976,4.123105625617661,2.0,4.358898943540674,6.4031242374328485,6.708203932499369,3.1622776601683795,4.358898943540674,4.242640687119285,2.23606797749979,1.4142135623730951,3.7416573867739413,7.0,1.7320508075688772,3.3166247903554,3.0,2.23606797749979,4.123105625617661,2.449489742783178,4.242640687119285,1.4142135623730951,7.0710678118654755,4.58257569495584,4.242640687119285,6.082762530298219,5.0,1.4142135623730951,5.196152422706632,1.7320508075688772,4.242640687119285,2.8284271247461903,3.3166247903554,6.708203932499369,4.242640687119285,3.0,2.449489742783178,5.830951894845301,4.58257569495584,3.0,4.123105625617661,5.385164807134504,2.8284271247461903,5.0990195135927845,5.916079783099616,3.1622776601683795,4.58257569495584,1.4142135623730951,5.830951894845301,0.0,4.47213595499958,3.605551275463989,1.7320508075688772,6.6332495807108,7.280109889280518,4.58257569495584,5.385164807134504,4.0,3.605551275463989,6.782329983125268
Produto Econômico,1.4142135623730951,3.1622776601683795,5.0990195135927845,5.196152422706632,5.0,5.0990195135927845,2.0,3.0,4.123105625617661,5.196152422706632,2.23606797749979,5.196152422706632,5.385164807134504,6.4031242374328485,3.0,5.477225575051661,2.449489742783178,2.449489742783178,2.449489742783178,3.1622776601683795,4.242640687119285,2.23606797749979,1.4142135623730951,4.242640687119285,2.0,1.7320508075688772,3.7416573867739413,5.385164807134504,2.449489742783178,6.0,2.23606797749979,3.0,6.557438524302,2.449489742783178,4.242640687119285,4.123105625617661,4.123105625617661,3.7416573867739413,3.3166247903554,5.830951894845301,4.358898943540674,3.7416573867739413,2.23606797749979,2.8284271247461903,1.7320508075688772,2.23606797749979,4.123105625617661,4.69041575982343,3.3166247903554,3.1622776601683795,3.0,3.7416573867739413,3.7416573867739413,3.605551275463989,4.358898943540674,4.358898943540674,5.385164807134504,4.123105625617661,2.23606797749979,5.477225575051661,7.0710678118654755,5.477225575051661,4.242640687119285,2.23606797749979,7.0710678118654755,3.0,5.744562646538029,5.830951894845301,3.3166247903554,3.3166247903554,1.4142135623730951,2.0,4.358898943540674,2.23606797749979,1.4142135623730951,5.385164807134504,2.449489742783178,1.4142135623730951,1.0,5.385164807134504,5.744562646538029,4.58257569495584,3.4641016151377544,6.48074069840786,1.7320508075688772,3.1622776601683795,1.0,4.242640687119285,3.1622776601683795,4.47213595499958,0.0,2.23606797749979,3.3166247903554,2.8284271247461903,4.58257569495584,4.58257569495584,2.23606797749979,6.0,1.0,4.69041575982343
Produto Econômico,1.0,4.58257569495584,4.58257569495584,3.1622776601683795,4.47213595499958,3.605551275463989,4.123105625617661,2.0,4.47213595499958,3.7416573867739413,4.242640687119285,5.0990195135927845,5.656854249492381,6.0,3.1622776601683795,4.358898943540674,1.0,1.0,4.358898943540674,3.605551275463989,2.23606797749979,4.242640687119285,3.0,5.385164807134504,1.0,3.7416573867739413,3.3166247903554,5.656854249492381,4.123105625617661,5.385164807134504,2.449489742783178,1.4142135623730951,5.830951894845301,2.23606797749979,3.0,2.449489742783178,4.242640687119285,5.744562646538029,1.4142135623730951,5.385164807134504,4.242640687119285,5.744562646538029,3.7416573867739413,3.0,1.4142135623730951,4.242640687119285,5.0990195135927845,4.358898943540674,3.7416573867739413,4.58257569495584,1.4142135623730951,3.3166247903554,3.605551275463989,5.0990195135927845,4.242640687119285,3.7416573867739413,3.7416573867739413,2.449489742783178,3.7416573867739413,4.123105625617661,6.4031242374328485,4.358898943540674,5.0,3.4641016151377544,6.4031242374328485,5.0990195135927845,4.47213595499958,5.0,5.0990195135927845,2.449489742783178,1.0,1.0,3.7416573867739413,4.0,3.0,4.69041575982343,2.23606797749979,3.0,2.449489742783178,4.69041575982343,4.898979485566356,4.0,3.605551275463989,5.0,3.1622776601683795,4.123105625617661,2.449489742783178,4.123105625617661,3.605551275463989,3.605551275463989,2.23606797749979,0.0,2.449489742783178,4.58257569495584,6.0,4.47213595499958,2.8284271247461903,5.385164807134504,1.4142135623730951,6.4031242374328485
Produto Premium,3.0,4.123105625617661,3.0,3.4641016151377544,2.449489742783178,2.23606797749979,5.196152422706632,3.7416573867739413,3.7416573867739413,2.0,5.477225575051661,4.47213595499958,5.477225575051661,5.477225575051661,1.4142135623730951,3.0,2.23606797749979,2.23606797749979,4.123105625617661,5.385164807134504,3.0,5.477225575051661,4.58257569495584,6.4031242374328485,1.7320508075688772,4.47213595499958,1.0,5.477225575051661,5.0,5.196152422706632,3.7416573867739413,1.4142135623730951,4.898979485566356,4.123105625617661,1.0,2.449489742783178,4.242640687119285,5.744562646538029,2.8284271247461903,4.58257569495584,2.0,5.385164807134504,3.7416573867739413,1.7320508075688772,3.4641016151377544,5.477225575051661,6.48074069840786,4.123105625617661,4.47213595499958,3.605551275463989,1.4142135623730951,2.23606797749979,4.123105625617661,6.48074069840786,2.8284271247461903,4.0,3.7416573867739413,2.449489742783178,3.7416573867739413,3.605551275463989,5.744562646538029,3.0,6.708203932499369,4.242640687119285,5.744562646538029,5.477225575051661,5.477225575051661,3.0,4.898979485566356,2.0,3.0,1.7320508075688772,4.0,5.477225575051661,3.605551275463989,4.242640687119285,1.0,4.58257569495584,3.1622776601683795,4.242640687119285,5.0990195135927845,5.477225575051661,3.3166247903554,5.744562646538029,4.47213595499958,3.0,3.7416573867739413,2.23606797749979,5.385164807134504,1.7320508075688772,3.3166247903554,2.449489742783178,0.0,5.916079783099616,7.0710678118654755,5.0990195135927845,4.69041575982343,5.196152422706632,2.449489742783178,6.708203932499369
